scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF3;fuseki;Q07;cold;26;115660,528;10
SF3;fuseki;Q07;cold;27;37274,218;10
SF3;fuseki;Q07;cold;28;36852,718;10
SF3;fuseki;Q07;cold;29;38155,798;10
SF3;fuseki;Q07;cold;30;36878,247;10
SF3;neo4j;Q07;cold;1;4738,664;10
SF3;neo4j;Q07;cold;2;4127,775;10
SF3;neo4j;Q07;cold;3;3840,552;10
SF3;neo4j;Q07;cold;4;4482,659;10
SF3;neo4j;Q07;cold;5;3763,288;10
SF3;neo4j;Q07;cold;6;2942,398;10
SF3;neo4j;Q07;cold;7;2807,150;10
SF3;neo4j;Q07;cold;8;2730,594;10
SF3;neo4j;Q07;cold;9;2769,288;10
SF3;neo4j;Q07;cold;10;2934,031;10
SF3;neo4j;Q07;cold;11;3040,779;10
SF3;neo4j;Q07;cold;12;3516,420;10
SF3;neo4j;Q07;cold;13;2746,272;10
SF3;neo4j;Q07;cold;14;2718,379;10
SF3;neo4j;Q07;cold;15;2742,031;10
SF3;neo4j;Q07;cold;16;2712,347;10
SF3;neo4j;Q07;cold;17;2726,810;10
SF3;neo4j;Q07;cold;18;2865,171;10
SF3;neo4j;Q07;cold;19;2710,081;10
SF3;neo4j;Q07;cold;20;2733,941;10
SF3;neo4j;Q07;cold;21;2835,956;10
SF3;neo4j;Q07;cold;22;2799,892;10
SF3;neo4j;Q07;cold;23;2676,362;10
SF3;neo4j;Q07;cold;24;2793,406;10
SF3;neo4j;Q07;cold;25;2872,086;10
SF3;neo4j;Q07;cold;26;2863,286;10
SF3;neo4j;Q07;cold;27;2834,500;10
SF3;neo4j;Q07;cold;28;2782,405;10
SF3;neo4j;Q07;cold;29;2693,562;10
SF3;neo4j;Q07;cold;30;2816,889;10
SF3;gql;Q07;cold;1;2769,020;10
SF3;gql;Q07;cold;2;2752,914;10
SF3;gql;Q07;cold;3;2769,736;10
SF3;gql;Q07;cold;4;2724,724;10
SF3;gql;Q07;cold;5;2777,516;10
SF3;gql;Q07;cold;6;4893,173;10
SF3;gql;Q07;cold;7;2965,524;10
SF3;gql;Q07;cold;8;3711,329;10
SF3;gql;Q07;cold;9;2737,963;10
SF3;gql;Q07;cold;10;2742,716;10
SF3;gql;Q07;cold;11;2816,629;10
SF3;gql;Q07;cold;12;2795,988;10
SF3;gql;Q07;cold;13;2764,539;10
SF3;gql;Q07;cold;14;2872,024;10
SF3;gql;Q07;cold;15;2733,142;10
SF3;gql;Q07;cold;16;2719,510;10
SF3;gql;Q07;cold;17;2800,842;10
SF3;gql;Q07;cold;18;2813,334;10
SF3;gql;Q07;cold;19;2827,218;10
SF3;gql;Q07;cold;20;2717,658;10
SF3;gql;Q07;cold;21;3035,741;10
SF3;gql;Q07;cold;22;2712,534;10
SF3;gql;Q07;cold;23;2721,801;10
SF3;gql;Q07;cold;24;3845,728;10
SF3;gql;Q07;cold;25;3810,476;10
SF3;gql;Q07;cold;26;4057,549;10
SF3;gql;Q07;cold;27;4069,589;10
SF3;gql;Q07;cold;28;3847,782;10
SF3;gql;Q07;cold;29;3818,781;10
SF3;gql;Q07;cold;30;3807,326;10
SF3;fuseki;Q08;cold;1;507289,523;10
SF3;fuseki;Q08;cold;2;504696,483;10
SF3;fuseki;Q08;cold;3;501714,017;10
SF3;fuseki;Q08;cold;4;522818,163;10
SF3;fuseki;Q08;cold;5;494671,937;10
SF3;fuseki;Q08;cold;6;516958,118;10
SF3;fuseki;Q08;cold;7;518591,927;10
SF3;fuseki;Q08;cold;8;551886,025;10
SF3;fuseki;Q08;cold;9;525422,190;10
SF3;fuseki;Q08;cold;10;556564,410;10
SF3;fuseki;Q08;cold;11;509504,611;10
SF3;fuseki;Q08;cold;12;539327,053;10
SF3;fuseki;Q08;cold;13;522270,256;10
SF3;fuseki;Q08;cold;14;527054,932;10
SF3;fuseki;Q08;cold;15;488840,291;10
SF3;fuseki;Q08;cold;16;553830,795;10
SF3;fuseki;Q08;cold;17;526001,129;10
SF3;fuseki;Q08;cold;18;482395,719;10
SF3;fuseki;Q08;cold;19;476008,180;10
SF3;fuseki;Q08;cold;20;490856,142;10
SF3;fuseki;Q08;cold;21;530621,589;10
SF3;fuseki;Q08;cold;22;506404,023;10
SF3;fuseki;Q08;cold;23;506457,058;10
SF3;fuseki;Q08;cold;24;523499,818;10
SF3;fuseki;Q08;cold;25;424932,324;10
SF3;fuseki;Q08;cold;26;472441,518;10
SF3;fuseki;Q08;cold;27;426491,847;10
SF3;fuseki;Q08;cold;28;482278,441;10
SF3;fuseki;Q08;cold;29;535765,444;10
SF3;fuseki;Q08;cold;30;467042,111;10
SF3;neo4j;Q08;cold;1;18087,233;10
SF3;neo4j;Q08;cold;2;17246,334;10
SF3;neo4j;Q08;cold;3;17915,600;10
SF3;neo4j;Q08;cold;4;17238,329;10
SF3;neo4j;Q08;cold;5;18553,282;10
SF3;neo4j;Q08;cold;6;17060,369;10
SF3;neo4j;Q08;cold;7;17763,068;10
SF3;neo4j;Q08;cold;8;17864,283;10
SF3;neo4j;Q08;cold;9;18115,171;10
SF3;neo4j;Q08;cold;10;19210,009;10
SF3;neo4j;Q08;cold;11;17018,847;10
SF3;neo4j;Q08;cold;12;15460,534;10
SF3;neo4j;Q08;cold;13;15726,845;10
SF3;neo4j;Q08;cold;14;15432,979;10
SF3;neo4j;Q08;cold;15;15630,187;10
SF3;neo4j;Q08;cold;16;15665,409;10
SF3;neo4j;Q08;cold;17;15940,132;10
SF3;neo4j;Q08;cold;18;15495,533;10
SF3;neo4j;Q08;cold;19;15566,762;10
SF3;neo4j;Q08;cold;20;15644,527;10
SF3;neo4j;Q08;cold;21;15754,706;10
SF3;neo4j;Q08;cold;22;15551,325;10
SF3;neo4j;Q08;cold;23;15850,712;10
SF3;neo4j;Q08;cold;24;15718,148;10
SF3;neo4j;Q08;cold;25;16045,409;10
SF3;neo4j;Q08;cold;26;16223,536;10
SF3;neo4j;Q08;cold;27;15631,411;10
SF3;neo4j;Q08;cold;28;15626,597;10
SF3;neo4j;Q08;cold;29;15793,082;10
SF3;neo4j;Q08;cold;30;15904,270;10
SF3;gql;Q08;cold;1;15790,458;10
SF3;gql;Q08;cold;2;18029,727;10
SF3;gql;Q08;cold;3;16079,868;10
SF3;gql;Q08;cold;4;20133,868;10
SF3;gql;Q08;cold;5;17333,995;10
SF3;gql;Q08;cold;6;17075,838;10
SF3;gql;Q08;cold;7;19109,982;10
SF3;gql;Q08;cold;8;19789,552;10
SF3;gql;Q08;cold;9;18360,998;10
SF3;gql;Q08;cold;10;17088,604;10
SF3;gql;Q08;cold;11;17422,026;10
SF3;gql;Q08;cold;12;17615,173;10
SF3;gql;Q08;cold;13;17088,949;10
SF3;gql;Q08;cold;14;16890,814;10
SF3;gql;Q08;cold;15;17245,115;10
SF3;gql;Q08;cold;16;17470,352;10
SF3;gql;Q08;cold;17;17258,637;10
SF3;gql;Q08;cold;18;16889,008;10
SF3;gql;Q08;cold;19;20741,210;10
SF3;gql;Q08;cold;20;16809,681;10
SF3;gql;Q08;cold;21;16487,199;10
SF3;gql;Q08;cold;22;17105,069;10
SF3;gql;Q08;cold;23;17418,626;10
SF3;gql;Q08;cold;24;18363,414;10
SF3;gql;Q08;cold;25;16846,411;10
SF3;gql;Q08;cold;26;15955,003;10
SF3;gql;Q08;cold;27;17048,392;10
SF3;gql;Q08;cold;28;17240,883;10
SF3;gql;Q08;cold;29;17376,330;10
SF3;gql;Q08;cold;30;17217,848;10
SF3;fuseki;Q09;cold;1;440423,709;10
SF3;fuseki;Q09;cold;2;410595,618;10
SF3;fuseki;Q09;cold;3;444640,605;10
SF3;fuseki;Q09;cold;4;415454,121;10
SF3;fuseki;Q09;cold;5;372493,773;10
SF3;fuseki;Q09;cold;6;242529,564;10
SF3;fuseki;Q09;cold;7;181620,815;10
SF3;fuseki;Q09;cold;8;189023,304;10
SF3;fuseki;Q09;cold;9;307029,404;10
SF3;fuseki;Q09;cold;10;248968,756;10
SF3;fuseki;Q09;cold;11;157863,784;10
SF3;fuseki;Q09;cold;12;157652,779;10
SF3;fuseki;Q09;cold;13;166368,493;10
SF3;fuseki;Q09;cold;14;169209,963;10
SF3;fuseki;Q09;cold;15;183337,665;10
SF3;fuseki;Q09;cold;16;186693,358;10
SF3;fuseki;Q09;cold;17;269134,029;10
SF3;fuseki;Q09;cold;18;240089,577;10
SF3;fuseki;Q09;cold;19;410877,829;10
SF3;fuseki;Q09;cold;20;274811,077;10
SF3;fuseki;Q09;cold;21;260479,242;10
SF3;fuseki;Q09;cold;22;233227,656;10
SF3;fuseki;Q09;cold;23;211129,988;10
SF3;fuseki;Q09;cold;24;197611,678;10
SF3;fuseki;Q09;cold;25;178489,723;10
SF3;fuseki;Q09;cold;26;353457,068;10
SF3;fuseki;Q09;cold;27;327609,456;10
SF3;fuseki;Q09;cold;28;328666,551;10
SF3;fuseki;Q09;cold;29;207164,184;10
SF3;fuseki;Q09;cold;30;170577,756;10
SF3;neo4j;Q09;cold;1;15401,016;10
SF3;neo4j;Q09;cold;2;18427,019;10
SF3;neo4j;Q09;cold;3;15243,429;10
SF3;neo4j;Q09;cold;4;15212,540;10
SF3;neo4j;Q09;cold;5;14460,953;10
SF3;neo4j;Q09;cold;6;14483,010;10
SF3;neo4j;Q09;cold;7;14691,272;10
SF3;neo4j;Q09;cold;8;14608,240;10
SF3;neo4j;Q09;cold;9;14910,434;10
SF3;neo4j;Q09;cold;10;14729,923;10
SF3;neo4j;Q09;cold;11;14626,511;10
SF3;neo4j;Q09;cold;12;14760,822;10
SF3;neo4j;Q09;cold;13;14544,962;10
SF3;neo4j;Q09;cold;14;15251,638;10
SF3;neo4j;Q09;cold;15;15289,519;10
SF3;neo4j;Q09;cold;16;15444,386;10
SF3;neo4j;Q09;cold;17;15241,554;10
SF3;neo4j;Q09;cold;18;15980,526;10
SF3;neo4j;Q09;cold;19;15177,740;10
SF3;neo4j;Q09;cold;20;15256,140;10
SF3;neo4j;Q09;cold;21;15167,354;10
SF3;neo4j;Q09;cold;22;15452,806;10
SF3;neo4j;Q09;cold;23;21263,834;10
SF3;neo4j;Q09;cold;24;15579,456;10
SF3;neo4j;Q09;cold;25;15094,815;10
SF3;neo4j;Q09;cold;26;15293,740;10
SF3;neo4j;Q09;cold;27;15330,913;10
SF3;neo4j;Q09;cold;28;15083,038;10
SF3;neo4j;Q09;cold;29;15228,655;10
SF3;neo4j;Q09;cold;30;15576,974;10
SF3;gql;Q09;cold;1;15282,256;10
SF3;gql;Q09;cold;2;15173,949;10
SF3;gql;Q09;cold;3;15366,645;10
SF3;gql;Q09;cold;4;15445,758;10
SF3;gql;Q09;cold;5;15381,013;10
SF3;gql;Q09;cold;6;15402,840;10
SF3;gql;Q09;cold;7;15360,011;10
SF3;gql;Q09;cold;8;15213,829;10
SF3;gql;Q09;cold;9;15326,522;10
SF3;gql;Q09;cold;10;15083,284;10
SF3;gql;Q09;cold;11;15182,638;10
SF3;gql;Q09;cold;12;15729,161;10
SF3;gql;Q09;cold;13;15495,101;10
SF3;gql;Q09;cold;14;15107,667;10
SF3;gql;Q09;cold;15;15073,306;10
SF3;gql;Q09;cold;16;15867,241;10
SF3;gql;Q09;cold;17;15847,718;10
SF3;gql;Q09;cold;18;15568,567;10
SF3;gql;Q09;cold;19;15141,667;10
SF3;gql;Q09;cold;20;15590,663;10
SF3;gql;Q09;cold;21;15487,191;10
SF3;gql;Q09;cold;22;15273,440;10
SF3;gql;Q09;cold;23;15180,488;10
SF3;gql;Q09;cold;24;15870,339;10
SF3;gql;Q09;cold;25;15388,967;10
SF3;gql;Q09;cold;26;15457,222;10
SF3;gql;Q09;cold;27;15267,258;10
SF3;gql;Q09;cold;28;15953,881;10
SF3;gql;Q09;cold;29;15023,428;10
SF3;gql;Q09;cold;30;15485,054;10
SF3;fuseki;Q10;cold;1;4060,324;10
SF3;fuseki;Q10;cold;2;4237,990;10
SF3;fuseki;Q10;cold;3;4030,507;10
SF3;fuseki;Q10;cold;4;3954,381;10
SF3;fuseki;Q10;cold;5;3987,815;10
SF3;fuseki;Q10;cold;6;4020,065;10
SF3;fuseki;Q10;cold;7;4178,684;10
SF3;fuseki;Q10;cold;8;4101,821;10
SF3;fuseki;Q10;cold;9;4121,494;10
SF3;fuseki;Q10;cold;10;3998,825;10
SF3;fuseki;Q10;cold;11;3951,392;10
SF3;fuseki;Q10;cold;12;3961,316;10
SF3;fuseki;Q10;cold;13;4023,615;10
SF3;fuseki;Q10;cold;14;4110,494;10
SF3;fuseki;Q10;cold;15;4031,629;10
SF3;fuseki;Q10;cold;16;4436,576;10
SF3;fuseki;Q10;cold;17;4145,369;10
SF3;fuseki;Q10;cold;18;4181,162;10
SF3;fuseki;Q10;cold;19;4103,381;10
SF3;fuseki;Q10;cold;20;4156,905;10
SF3;fuseki;Q10;cold;21;4054,316;10
SF3;fuseki;Q10;cold;22;4122,782;10
SF3;fuseki;Q10;cold;23;4078,770;10
SF3;fuseki;Q10;cold;24;4463,955;10
SF3;fuseki;Q10;cold;25;4224,678;10
SF3;fuseki;Q10;cold;26;4201,469;10
SF3;fuseki;Q10;cold;27;4132,110;10
SF3;fuseki;Q10;cold;28;4217,575;10
SF3;fuseki;Q10;cold;29;4192,790;10
SF3;fuseki;Q10;cold;30;4135,692;10
SF3;neo4j;Q10;cold;1;5610,066;10
SF3;neo4j;Q10;cold;2;5570,019;10
SF3;neo4j;Q10;cold;3;5198,353;10
SF3;neo4j;Q10;cold;4;3670,176;10
SF3;neo4j;Q10;cold;5;3549,487;10
SF3;neo4j;Q10;cold;6;3616,801;10
SF3;neo4j;Q10;cold;7;3663,506;10
SF3;neo4j;Q10;cold;8;3546,457;10
SF3;neo4j;Q10;cold;9;3678,706;10
SF3;neo4j;Q10;cold;10;3652,854;10
SF3;neo4j;Q10;cold;11;3663,226;10
SF3;neo4j;Q10;cold;12;3599,206;10
SF3;neo4j;Q10;cold;13;3647,323;10
SF3;neo4j;Q10;cold;14;3554,823;10
SF3;neo4j;Q10;cold;15;3661,738;10
SF3;neo4j;Q10;cold;16;3614,803;10
SF3;neo4j;Q10;cold;17;3751,950;10
SF3;neo4j;Q10;cold;18;3709,411;10
SF3;neo4j;Q10;cold;19;3643,317;10
SF3;neo4j;Q10;cold;20;3625,490;10
SF3;neo4j;Q10;cold;21;3781,035;10
SF3;neo4j;Q10;cold;22;3637,868;10
SF3;neo4j;Q10;cold;23;3768,918;10
SF3;neo4j;Q10;cold;24;3594,671;10
SF3;neo4j;Q10;cold;25;3600,036;10
SF3;neo4j;Q10;cold;26;3647,047;10
SF3;neo4j;Q10;cold;27;3651,828;10
SF3;neo4j;Q10;cold;28;3696,674;10
SF3;neo4j;Q10;cold;29;3566,516;10
SF3;neo4j;Q10;cold;30;3586,013;10
SF3;gql;Q10;cold;1;3729,480;10
SF3;gql;Q10;cold;2;3935,343;10
SF3;gql;Q10;cold;3;3682,366;10
SF3;gql;Q10;cold;4;3727,156;10
SF3;gql;Q10;cold;5;3730,570;10
SF3;gql;Q10;cold;6;5328,462;10
SF3;gql;Q10;cold;7;3683,589;10
SF3;gql;Q10;cold;8;3649,524;10
SF3;gql;Q10;cold;9;3599,084;10
SF3;gql;Q10;cold;10;3789,469;10
SF3;gql;Q10;cold;11;5708,183;10
SF3;gql;Q10;cold;12;3653,048;10
SF3;gql;Q10;cold;13;3653,685;10
SF3;gql;Q10;cold;14;3583,769;10
SF3;gql;Q10;cold;15;3791,455;10
SF3;gql;Q10;cold;16;3611,173;10
SF3;gql;Q10;cold;17;3672,879;10
SF3;gql;Q10;cold;18;3631,546;10
SF3;gql;Q10;cold;19;3651,225;10
SF3;gql;Q10;cold;20;3785,537;10
SF3;gql;Q10;cold;21;3761,868;10
SF3;gql;Q10;cold;22;3598,394;10
SF3;gql;Q10;cold;23;3684,980;10
SF3;gql;Q10;cold;24;3666,932;10
SF3;gql;Q10;cold;25;3773,721;10
SF3;gql;Q10;cold;26;3581,240;10
SF3;gql;Q10;cold;27;3665,574;10
SF3;gql;Q10;cold;28;3645,919;10
SF3;gql;Q10;cold;29;3703,931;10
SF3;gql;Q10;cold;30;3683,783;10
